url,title,breadcrumbs,tags,img_url,description,additional_img_urls,local_img_url,local_additional_img_urls
https://www.adl.org/resources/hate-symbol/saxon-knights,Saxon Knights,"['Hate on Display', 'Saxon Knights']",[],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/saxon-knights-1.jpg.webp,"['Group Status: Active', 'The Saxon Knights are a large, Indiana-based white supremacist prison gang. Their primary symbol is a shield tattoo, with a shield emblem superimposed over a sword, a warhammer, and a battleaxe. The shield has four sections, sometimes colored blue, yellow, red, and white (if the tattoo has colors).\xa0 Two of the sections include the letters ""S"" and ""K."" A third section usually contains a knight\'s helmet. The fourth section is sometimes left blank and sometimes contains one of a number of other symbols.', 'The tattoo will often also contain the words ""honor,"" ""brotherhood,"" and ""loyalty.""']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/saxon-knights-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/saxon-knights-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/saxon-knights-4.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/saxon-knights-5.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/saxon-knights-6.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/saxon-knights-7.jpg.webp']",Saxon_Knights_1.webp,"['Saxon_Knights_2.webp', 'Saxon_Knights_3.webp', 'Saxon_Knights_4.webp', 'Saxon_Knights_5.webp', 'Saxon_Knights_6.webp', 'Saxon_Knights_7.webp']"
https://www.adl.org/resources/hate-symbol/shield-wall-network,Shield Wall Network,"['Hate on Display', 'Shield Wall Network']",['Hate Group Symbols/Logos'],https://www.adl.org/sites/default/files/styles/wide/public/2019-09/shieldwall-1.jpg.webp,"['Group Status: Current', 'The Shield Wall Network (SWN) is a small white supremacist group based in Arkansas started by longtime white supremacist Billy Roper, who had previously belonged to neo-Nazi and Ku Klux Klan groups and for a time was the leader of his own white supremacist organization, White Revolution. \xa0', 'SWN, which started operations in early 2017, is Roper’s latest effort to head a group of his own; it has the ostensible goal of establishing a white ethno-state in the Ozarks.\xa0 Roper established a “uniform” for members of SWN consisting of a black button-up work shirt featuring SWN patches, camouflage or black pants, and black boots.', 'SWN’s patch features a Greek lambda symbol—it looks like an upside-down “V”—against a red background; Roper used a very similar design for the logo of White Revolution, his previous group. \xa0', 'Ancient Spartans displayed the lambda on their shields at the Battle of Thermopylae in the 5th century B.C (it stood for Lacedaemon, another name for Sparta).\xa0 White supremacists and other western chauvinists in the United States and Europe place considerable symbolic significance on this ancient battle between the Greeks and Persians, which they view as the defense of Europe from an alien invasion from the Middle East.\xa0 The lambda is also used by Identitarian groups.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-09/shieldwall-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-09/shieldwall-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-09/shieldwall-4.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-09/shieldwall-5.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-09/shieldwall-6.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-09/shieldwall-7.jpg.webp']",Shield_Wall_Network_1.webp,"['Shield_Wall_Network_2.webp', 'Shield_Wall_Network_3.webp', 'Shield_Wall_Network_4.webp', 'Shield_Wall_Network_5.webp', 'Shield_Wall_Network_6.webp', 'Shield_Wall_Network_7.webp']"
https://www.adl.org/resources/hate-symbol/sieg-heil,Sieg Heil,"['Hate on Display', 'Sieg Heil']",[],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/sieg-heil-1.jpg.webp,"['""Sieg Heil"" is a German phrase that translates to ""Hail Victory."" The Nazi Party in Germany adopted the phrase, which became one of its most widely used and notorious slogans (often used to accompany the Nazi salute). As a result, after World War II, white supremacists in Europe, North America, and elsewhere adopted the phrase as well.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/sieg-heil-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/sieg-heil-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/sieg-heil-4.jpg.webp']",Sieg_Heil_1.webp,"['Sieg_Heil_2.webp', 'Sieg_Heil_3.webp', 'Sieg_Heil_4.webp']"
https://www.adl.org/resources/hate-symbol/silent-aryan-warriors,Silent Aryan Warriors,"['Hate on Display', 'Silent Aryan Warriors']","['Hate Group Symbols/Logos', 'White Supremacist Prison Gang Symbols']",https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/silent-aryan-warriors-1.jpg.webp,"['Group Status: Active', 'The Silent Aryan Warriors (SAW) are a large white supremacist gang based on the streets and behind bars in Utah. Their primary tattoo consists of an Iron Cross with SS lightning bolts and a curved swastika at the center. Four Totenkopfs surround the Iron Cross, while around the image are the German phrases ""für immer weiss"" and ""für immer stolz,"" which translate to ""forever white"" and ""forever proud.""']",[],Silent_Aryan_Warriors_1.webp,[]
https://www.adl.org/resources/hate-symbol/six-gorillion,Six Gorillion,"['Hate on Display', 'Six Gorillion']",['Hate Slogans/Slang Terms'],https://www.adl.org/sites/default/files/styles/wide/public/2019-09/SixGorillion-1.jpg.webp,"['ALTERNATE NAMES: Muh Six Gorillion', 'The term “Six Gorillion” or “Muh Six Gorillion” is an antisemitic reference associated primarily with the alt right segment of the white supremacist movement.\xa0 It entered common use by anti-Semites and white supremacists in 2013 and has been increasingly popular thereafter.', 'Both variations of the phrase refer to the approximately six million Jews who were killed during the Holocaust. The phrase replaces “million” with the nonsensical “gorillion” to convey the impression that Jews wildly exaggerate the number of people who died during the Holocaust.', 'The variation “Muh Six Gorillion” employs the slang word “muh,” a version of “my” meant to convey whining or complaining; references to “Muh Six Gorillion” are intended to suggest that Jews whine or complain about the Holocaust, including gratuitously bringing up the Holocaust in order to deflect criticism. This usage is also a variant of the antisemitic phrase “Muh Holocaust.”']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-09/SixGorillion-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-09/SixGorillion-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-09/SixGorillion-4.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-09/SixGorillion-5.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-09/SixGorillion-6.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-09/SixGorillion-7.jpg.webp']",Six_Gorillion_1.webp,"['Six_Gorillion_2.webp', 'Six_Gorillion_3.webp', 'Six_Gorillion_4.webp', 'Six_Gorillion_5.webp', 'Six_Gorillion_6.webp', 'Six_Gorillion_7.webp']"
https://www.adl.org/resources/hate-symbol/skrewdriver,Skrewdriver,"['Hate on Display', 'Skrewdriver']","['General Hate Symbols', 'Neo-Nazi Symbols']",https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/skrewdriver-1.jpg.webp,"['The British white power music band Skrewdriver remains legendary among racist skinheads, neo-Nazis and other white supremacists.\xa0 Although the band fell apart after the death of its leader, Ian Stuart (Donaldson), in 1993, decades later its logo is still the most common white power music symbol used by white supremacists, who display the symbol on tattoos, patches, pins, and clothing.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/skrewdriver-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/skrewdriver-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/skrewdriver-4.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/skrewdriver-5.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/skrewdriver-6.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/skrewdriver-7.jpg.webp']",Skrewdriver_1.webp,"['Skrewdriver_2.webp', 'Skrewdriver_3.webp', 'Skrewdriver_4.webp', 'Skrewdriver_5.webp', 'Skrewdriver_6.webp', 'Skrewdriver_7.webp']"
https://www.adl.org/resources/hate-symbol/soldiers-aryan-culture,Soldiers of Aryan Culture,"['Hate on Display', 'Soldiers of Aryan Culture']","['Hate Group Symbols/Logos', 'White Supremacist Prison Gang Symbols']",https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/soldiers-aryan-culture-1.jpg.webp,"['Group Status: Active', ""Soldiers of Aryan Culture (SAC) is a large Utah-based white supremacist prison gang. The two symbols most commonly used by the gang are 1) the group's initials, SAC, and 2) a swastika interwoven with an Iron Cross.""]","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/soldiers-aryan-culture-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/soldiers-aryan-culture-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/soldiers-aryan-culture-4.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/soldiers-aryan-culture-5a.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/soldiers-aryan-culture-6a.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-07/0SAC-n1.jpg.webp']",Soldiers_of_Aryan_Culture_1.webp,"['Soldiers_of_Aryan_Culture_2.webp', 'Soldiers_of_Aryan_Culture_3.webp', 'Soldiers_of_Aryan_Culture_4.webp', 'Soldiers_of_Aryan_Culture_5.webp', 'Soldiers_of_Aryan_Culture_6.webp', 'Soldiers_of_Aryan_Culture_7.webp']"
https://www.adl.org/resources/hate-symbol/solid-wood-soldiers,Solid Wood Soldiers,"['Hate on Display', 'Solid Wood Soldiers']","['Hate Group Symbols/Logos', 'Numeric Hate Symbols', 'Racist Hand Signs']",https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/solid-wood-soldiers-1.jpg.webp,"['Group Status: Active', 'The Solid Wood Soldiers are a Texas-based white supremacist prison gang, originally known as the Stupid Woods. Gang members often refer to the group as the ""Wolfpack.""', 'Their primary tattoo consists of the initials SWS, with the two S\'s represented by lightning bolts. Above the initials appears the image of a bear claw, with the number 4 in the middle and sometimes the letters HCRL. The number 4 (which can appear in Latin or Roman numerals) is a reference to the four letters, which stand for ""Honor,"" ""Courage,"" ""Respect,"" and ""Loyalty.""', 'The Solid Wood Soldiers sometimes use the numeric symbol 14/10. The 14 is a reference to the so-called ""14 Words"" slogan (""We must secure the existence of our people and a future for white children""), while the 10 is a reference to the gang\'s creed: ""Unity is the only solution to the white man\'s revolution."" They may also use a two-handed handsign in which the hands are interlocked to form a ""W"" (presumably for ""Wolfpack"").']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/solid-wood-soldiers-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/solid-wood-soldiers-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/solid-wood-soldiers-4.jpg.webp']",Solid_Wood_Soldiers_1.webp,"['Solid_Wood_Soldiers_2.webp', 'Solid_Wood_Soldiers_3.webp', 'Solid_Wood_Soldiers_4.webp']"
https://www.adl.org/resources/hate-symbol/sonnenrad,Sonnenrad,"['Hate on Display', 'Sonnenrad']",[],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/sonnenrad-1.jpg.webp,"['The sonnenrad or sunwheel is one of a number of ancient European symbols appropriated by the Nazis in their attempt to invent an idealized ""Aryan/Norse"" heritage. The sonnenrad appears in the traditional symbology of many countries and cultures, including Old Norse and Celtic cultures. It has countless variations; the swastika and similar rounded variants are actually sonnenrad forms, as are certain versions of the Celtic Cross. In Nazi Germany, the Nazi Party, the SA and the SS all used sonnenrad symbology at times, which has led neo-Nazis and other modern white supremacists to adopt such images. One sonnenrad version in particular is popular among white supremacists: two concentric circles with crooked rays emanating from the inner circle to the outer circle. Often white supremacists will put another hate symbol such as a swastika in the center of the inner circle.', 'Because sonnenrad imagery is used by many cultures around the world, one should not assume that most sonnenrad-like images necessarily denote racism or white supremacy; rather, they should be analyzed carefully in the context in which they appear.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/sonnenrad-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/sonnenrad-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/sonnenrad-4.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/sonnenrad-5.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/sonnenrad-6.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/sonnenrad-7.jpg.webp']",Sonnenrad_1.webp,"['Sonnenrad_2.webp', 'Sonnenrad_3.webp', 'Sonnenrad_4.webp', 'Sonnenrad_5.webp', 'Sonnenrad_6.webp', 'Sonnenrad_7.webp']"
https://www.adl.org/resources/hate-symbol/south-african-flag-apartheid-era,South African Flag (Apartheid Era),"['Hate on Display', 'South African Flag (Apartheid Era)']",[],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/south-africa-apartheid-flag-1.jpg.webp,"['In 1928, a few years after unionization, South Africa adopted its first national flag, which consisted of a past version of the flag of the Netherlands combined with miniature flags representing the different colonies that came together to form South Africa. After the end of apartheid, South Africa adopted a new national flag in 1994, as the previous flag had come to symbolize the apartheid regime.', 'Since 1994, white supremacists in South Africa and elsewhere around the world, including the United States, have adopted the 1928 flag as a symbol of white supremacy.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/south-africa-apartheid-flag-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/south-africa-apartheid-flag-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/south-africa-apartheid-flag-4.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/south-africa-apartheid-flag-5.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/south-africa-apartheid-flag-6.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-07/0SAfricaFlag-n1.jpg.webp']",South_African_Flag_(Apartheid_Era)_1.webp,"['South_African_Flag_(Apartheid_Era)_2.webp', 'South_African_Flag_(Apartheid_Era)_3.webp', 'South_African_Flag_(Apartheid_Era)_4.webp', 'South_African_Flag_(Apartheid_Era)_5.webp', 'South_African_Flag_(Apartheid_Era)_6.webp', 'South_African_Flag_(Apartheid_Era)_7.webp']"
https://www.adl.org/resources/hate-symbol/southern-brotherhood,Southern Brotherhood,"['Hate on Display', 'Southern Brotherhood']","['Hate Group Symbols/Logos', 'White Supremacist Prison Gang Symbols']",https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/southern-brotherhood-1.jpg.webp,"['Group Status: Active', 'The Southern Brotherhood is a large, Alabama-based white supremacist prison gang. Gang members use a variety of different symbols and tattoos but the most common is their ""patch"" or shield tattoo.', 'This tattoo consists of a shield emblem (often superimposed over axes or swords) divided into four sections, each with a different symbol inside. These symbols can include the letters SB, swastikas, SS lightning bolts, the number 23 (or 14/23), the Confederate flag, or other symbols.', 'Southern Brotherhood members often use the numeric symbol 14/23, a reference to the ""14 Words"" slogan (""We must secure the existence of our people and a future for white children"") and the ""23 Precepts"" of the Southern Brotherhood.', ""Gang members sometimes use a handshake in which two people grip each other's forearms.""]","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/southern-brotherhood-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/southern-brotherhood-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/southern-brotherhood-4.jpg.webp']",Southern_Brotherhood_1.webp,"['Southern_Brotherhood_2.webp', 'Southern_Brotherhood_3.webp', 'Southern_Brotherhood_4.webp']"
https://www.adl.org/resources/hate-symbol/st-michaels-cross,St. Michael’s Cross,"['Hate on Display', 'St. Michael’s Cross']",['General Hate Symbols'],https://www.adl.org/sites/default/files/styles/wide/public/2019-09/stmichael-1.jpg.webp,"['St. Michael’s Cross, despite its name, is not a traditional Christian symbol but rather a fascist symbol designed by Corneliu Codreanu (1899-1938), a Romanian right-wing extremist who led the Iron Guard/Legion of St. Michael movement (also known as the Legion of the Archangel Michael) in the 1920s and 1930s.\xa0 This symbol became the Iron Guard’s logo until the movement was destroyed during World War II.', 'The Iron Guard combined fascism, nationalism, Eastern Orthodox Christianity and anti-Semitism. Its symbol, St. Michael’s Cross, consists of three vertical lines and three horizontal lines arranged in a hashtag-like pattern. The design was intended to resemble both a cross as well as stylized prison bars; Codreanu was allegedly inspired by either an icon or a vision of St. Michael during his time in prison in the 1920s.\xa0 The color green is also often associated with the Iron Guard, because of the green uniforms worn by its members (sometimes called “Green Shirts”).', 'After the end of World War II, right-wing extremists in Western Europe resurrected many of the symbols of fascist movements of the interwar era; following the collapse of communism in Eastern Europe, a similar process occurred in that region. In Romania, right-wing extremists revived St. Michael’s Cross. \xa0', 'Unlike many other fascist or Nazi symbols originating in Europe, the St. Michael’s Cross symbol did not spread much overseas.\xa0 In the late 2010s, however, some American white supremacists—most notably Matthew Heimbach, who headed a short-lived neo-Nazi group called the Traditionalist Worker Party—“discovered” Codreanu and the Iron Guard, as well as its symbology. Like Codreanu, Heimbach was an avowed adherent of Eastern Orthodox Christianity. A few other American white supremacists trying to blend traditional Christianity with their racist and anti-Semitic beliefs also discovered Codreanu, whose memoirs had been translated into English.', 'The St. Michael’s Cross symbol received more attention in 2019 following Australian white supremacist Brenton Tarrant’s deadly shooting spree targeting two mosques in Christchurch, New Zealand. Tarrant had painted white supremacist and anti-Muslim symbols and references on various firearms and ammo magazines that he brought with him on his rampage; one of the firearms featured a version of St. Michael’s Cross.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-09/stmichael-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-09/stmichael-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-09/stmichael-4.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-09/stmichael-5.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-09/stmichael-6.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-09/stmichael-7.jpg.webp']",St_Michael_s_Cross_1.webp,"['St_Michael_s_Cross_2.webp', 'St_Michael_s_Cross_3.webp', 'St_Michael_s_Cross_4.webp', 'St_Michael_s_Cross_5.webp', 'St_Michael_s_Cross_6.webp', 'St_Michael_s_Cross_7.webp']"
https://www.adl.org/resources/hate-symbol/stormfront,Stormfront,"['Hate on Display', 'Stormfront']","['General Hate Symbols', 'Hate Group Symbols/Logos']",https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/stormfront-1.jpg.webp,"['Group Status: Active', 'Stormfront, created in 1995 by Florida-based white supremacist Don Black, is the oldest and one of the largest white supremacist websites on the Internet. Its logo consists of a squarish Celtic Cross encircled by the phrase ""White Pride World Wide.""', 'This image is so universal among white supremacists that now it has also become popular as a generic hate symbol divorced of any specific connection to Stormfront.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/stormfront-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/stormfront-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/stormfront-4.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/stormfront-5.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/stormfront-6.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/stormfront-7.jpg.webp']",Stormfront_1.webp,"['Stormfront_2.webp', 'Stormfront_3.webp', 'Stormfront_4.webp', 'Stormfront_5.webp', 'Stormfront_6.webp', 'Stormfront_7.webp']"
https://www.adl.org/resources/hate-symbol/sturmabteilung,Sturmabteilung,"['Hate on Display', 'Sturmabteilung']",[],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/sturmabteilung-1.jpg.webp,"['The Sturmabteilung (or SA) symbol is the emblem of Hitler\'s brownshirted stormtroopers\xa0(Sturmabteilung or ""storm units"" in German).\xa0 The Sturmabteilung were paramilitary formations used by Hitler to intimidate political opponents and Jews before and after his rise to power in Germany.\xa0 It declined after 1934 when its leaders were murdered at Hitler\'s orders and was largely supplanted by the SS.\xa0 After World War II, some neo-Nazis, especially in Europe, turned to the Sturmabteilung symbol after other, more recognizable Nazi symbols were banned.\xa0 In this way, the Sturmabteilung symbol became a fairly common white supremacist symbol.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/sturmabteilung-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/sturmabteilung-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/sturmabteilung-4.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/sturmabteilung-5.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/sturmabteilung-6.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/sturmabteilung-7.jpg.webp']",Sturmabteilung_1.webp,"['Sturmabteilung_2.webp', 'Sturmabteilung_3.webp', 'Sturmabteilung_4.webp', 'Sturmabteilung_5.webp', 'Sturmabteilung_6.webp', 'Sturmabteilung_7.webp']"
https://www.adl.org/resources/hate-symbol/supreme-white-alliance,Supreme White Alliance,"['Hate on Display', 'Supreme White Alliance']",['Hate Group Symbols/Logos'],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/supreme-white-alliance-1.jpg.webp,"['Group Status: Legacy (the group is no longer active but some symbols may remain as tattoos, graffiti, etc.)', 'The Supreme White Alliance (SWA) was a hardcore racist skinhead gang based primarily in the Midwest until it died away in the late 2010s. The gang used a variety of symbols, often taking the form of shield tattoos.', 'One of the most common such symbols consists of a shield tattoo or patch containing a laurel wreath and the image of a dog or wolf, sometimes with the letters SWA. Typically, the image is in black, white and red - the colors of the Nazi flag.', 'Another common symbol is a shield or patch with the letters SWA, a Wolfsangel symbol, a triskele symbol and the number 43 (which is the sum of the alphanumeric equivalents of the letters S, W, and A added together).']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/supreme-white-alliance-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/supreme-white-alliance-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/supreme-white-alliance-4.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/supreme-white-alliance-5.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/supreme-white-alliance-6.jpg.webp']",Supreme_White_Alliance_1.webp,"['Supreme_White_Alliance_2.webp', 'Supreme_White_Alliance_3.webp', 'Supreme_White_Alliance_4.webp', 'Supreme_White_Alliance_5.webp', 'Supreme_White_Alliance_6.webp']"
https://www.adl.org/resources/hate-symbol/supreme-white-alliance-hand-sign,Supreme White Alliance (hand sign),"['Hate on Display', 'Supreme White Alliance (hand sign)']","['Hate Group Symbols/Logos', 'Racist Hand Signs']",https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/supreme-white-alliance-hand-sign-1.jpg.webp,"['Group Status: Legacy (the group is no longer active but some symbols may remain as tattoos, graffiti, etc.)', ""The Supreme White Alliance was a hardcore racist skinhead gang based primarily in the Midwest. Members sometimes use a two-handed handsign in which four fingers from one hand and three fingers from the other hand are used to represent the number 43. The gang uses 43 as a numeric symbol because the alphanumeric equivalents of the gang's initials (19 for S, 23 for W, and 1 for A), when added together, equal 43.""]","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/supreme-white-alliance-hand-sign-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/supreme-white-alliance-hand-sign-3a.jpg.webp']",Supreme_White_Alliance_(hand_sign)_1.webp,"['Supreme_White_Alliance_(hand_sign)_2.webp', 'Supreme_White_Alliance_(hand_sign)_3.webp']"
